smiles,pKi
CC1CCN(CCCOc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2)CC1,8.100001701675158
CC1CCN(CCCOc2ccc(-c3ccc(C(=O)NC(C)C)cc3)cc2)CC1,8.550024723745134
CC1CCN(CCCOc2ccc3c(c2)C(=O)N(C)CC3)CC1,6.554395796726403
CC1CCN(CCc2cc3cc(-c4ccc(C#N)cc4)ccc3o2)CC1,7.807403008312301
CC1CCN(CCc2cc3cc(-c4ccc(C(=O)N5CCOCC5)cc4)ccc3o2)CC1,7.566502999954021
CC1CCN(CCc2cc3cc(-c4ccc(C(=O)N5CCOCC5)cn4)ccc3o2)CC1,6.9403686315057085
CC1CCN(CCc2ccc(-c3ccc(CCN4CCC(C)CC4)cc3)cc2)CC1,7.519962107600218
CC1CCN(CCc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,7.801342913045577
CC1CCN(CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,7.924453038607469
CC1CCN(Cc2ccc(-c3ccc(CN4CCC(C)CC4)cc3)cc2)CC1,8.014935302222728
CC1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,8.429999947238931
CC1CCN(c2ccc3cc(CCN4CCCC4C)ccc3n2)CC1,10.232990001445339
CC1CN(CC(=O)c2ccc(OCCCN3CCCC3C)cc2)CC(C)O1,7.55395269865476
CC1CN(c2nc(=Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)c(Cl)c[nH]2)CC(C)C1(F)F,5.660990295481058
CC1CN(c2nnc(N3CCC(N4CCCCC4)CC3)s2)CC(C)O1,7.365828043024468
CC1CNCC1c1c[nH]cn1,8.515540317465392
CC1Cn2c(cc3cc(OC4CCN(C(C)C)CC4)ccc32)C(=O)N1,8.133803120088515
CC1NC(=O)C(Cc2ccc(OCCCN3CCCCC3)cc2)NC1=O,6.798602875679549
CC1NCC1c1c[nH]cn1,8.154901959985743
CC1NCCC1c1c[nH]cn1,7.969367101959894
CC1NCCCC1c1c[nH]cn1,5.698970004336019
CC1Sc2ccccc2OC1c1ccc(OCCCN2CCCC2)cc1,8.436447600817596
CC=CCNC(=O)OCCCc1c[nH]cn1,7.267606240177031
CCC#CCCc1c[nH]cn1,7.102372908709558
CCC(=NO)c1ccc(OCCCc2c[nH]cn2)cc1,8.678817209577513
CCC(=O)NC(C)C(=O)N1CCCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,8.271816983435478
CCC(=O)NC(C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,7.4561092910952285
CCC(=O)NC1CCN(c2cc[nH]c(=NCC(C)(C)C)n2)C1,5.520000247408364
CCC(=O)c1ccc(OCCCCN2CCN(C3CCCO3)CC2)cc1,5.0
CCC(=O)c1ccc(OCCCCN2CCN(c3ccccn3)CC2)cc1,5.84043280676638
CCC(=O)c1ccc(OCCCCN2CCN(c3cccnc3)CC2)cc1,5.856360764725457
CCC(=O)c1ccc(OCCCCN2CCN(c3ccncc3)CC2)cc1,7.8124792791635365
CCC(=O)c1ccc(OCCCCN2CCN(c3cnccn3)CC2)cc1,5.440452444419566
CCC(=O)c1ccc(OCCCCN2CCN(c3ncccn3)CC2)cc1,5.393618634889394
CCC(=O)c1ccc(OCCCN2CCN(C3CCCO3)CC2)cc1,5.856360764725457
CCC(=O)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,6.423658649794207
CCC(=O)c1ccc(OCCCN2CCN(c3cccnc3)CC2)cc1,6.71669877129645
CCC(=O)c1ccc(OCCCN2CCN(c3ccncc3)CC2)cc1,8.2839966563652
CCC(=O)c1ccc(OCCCN2CCN(c3cnccn3)CC2)cc1,5.764471553092451
CCC(=O)c1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1,5.4698003017969175
CCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,9.115391858859816
CCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1F,7.2441251443275085
CCC(=O)c1ccc(OCCc2c[nH]cn2)cc1,8.431798275933005
CCC(=O)c1cccc(-c2ccc3oc(CCN4CCCC4C)cc3c2)c1,9.319561768698252
CCC(C)(C)N1CCN(C(=O)CCC(=O)c2ccc(Cl)cc2)CC1,9.267606240177031
CCC(C)(C)c1ccc(OCCCCCCCCN2CCC(C)CC2)cc1,6.5113083016830595
CCC(C)(C)c1ccc(OCCCCCCCCN2CCCC(C)C2)cc1,6.918292729902651
CCC(C)(C)c1ccc(OCCCCCCCCN2CCCCC2)cc1,6.486915639534856
CCC(C)(C)c1ccc(OCCCCCCCCN2CCCCCC2)cc1,6.738737131207507
CCC(C)(C)c1ccc(OCCCCCCCN2CCC(C)CC2)cc1,7.1911141326401875
CCC(C)(C)c1ccc(OCCCCCCCN2CCCC(C)C2)cc1,7.436518914605589
CCC(C)(C)c1ccc(OCCCCCCCN2CCCCC2)cc1,7.259637310505756
CCC(C)(C)c1ccc(OCCCCCCCN2CCCCCC2)cc1,6.891773343625072
CCC(C)(C)c1ccc(OCCCCCCN2CCC(C)CC2)cc1,7.218244625347531
CCC(C)(C)c1ccc(OCCCCCCN2CCCC(C)C2)cc1,7.471083299722345
CCC(C)(C)c1ccc(OCCCCCCN2CCCCC2)cc1,7.332547047110046
CCC(C)(C)c1ccc(OCCCCCCN2CCCCCC2)cc1,7.3851027839668655
CCC(C)(C)c1ccc(OCCCCCN2CCC(C)CC2)cc1,7.6307841425898575
CCC(C)(C)c1ccc(OCCCCCN2CCCC(C)C2)cc1,7.866461091629782
CCC(C)(C)c1ccc(OCCCCCN2CCCCC2)cc1,8.05551732784983
CCC(C)(C)c1ccc(OCCCCCN2CCCCCC2)cc1,7.669586226650809
CCC(C)(C)c1ccc(OCCCCN2CCC(C)CC2)cc1,6.623423042943488
CCC(C)(C)c1ccc(OCCCCN2CCCC(C)C2)cc1,7.337242168318426
CCC(C)(C)c1ccc(OCCCCN2CCCCC2)cc1,6.853871964321762
CCC(C)(C)c1ccc(OCCCCN2CCCCCC2)cc1,7.167491087293763
CCC(C)(C)c1ccc(OCCCCN2CCN(C3CCCO3)CC2)cc1,5.0
CCC(C)(C)c1ccc(OCCCCN2CCN(c3ccccn3)CC2)cc1,6.31695296176115
CCC(C)(C)c1ccc(OCCCCN2CCN(c3cccnc3)CC2)cc1,5.0
CCC(C)(C)c1ccc(OCCCCN2CCN(c3ccncc3)CC2)cc1,6.920818753952375
CCC(C)(C)c1ccc(OCCCCN2CCN(c3cnccn3)CC2)cc1,6.165579296318468
CCC(C)(C)c1ccc(OCCCCN2CCN(c3ncccn3)CC2)cc1,5.645123577483766
CCC(C)(C)c1ccc(OCCCN2C(C)CCCC2C)cc1,6.853871964321762
CCC(C)(C)c1ccc(OCCCN2CC(C)CC(C)C2)cc1,6.123205023799299
CCC(C)(C)c1ccc(OCCCN2CCC(C)CC2)cc1,6.8326826652518236
CCC(C)(C)c1ccc(OCCCN2CCCC(C)(C)C2)cc1,6.0
CCC(C)(C)c1ccc(OCCCN2CCCC(C)C2)cc1,7.0
CCC(C)(C)c1ccc(OCCCN2CCCC2)cc1,7.200659450546418
CCC(C)(C)c1ccc(OCCCN2CCCCC2)cc1,7.7537594949355615
CCC(C)(C)c1ccc(OCCCN2CCCCC2C)cc1,6.359518563029578
CCC(C)(C)c1ccc(OCCCN2CCCCCC2)cc1,6.525783735923745
CCC(C)(C)c1ccc(OCCCN2CCN(C3CCCO3)CC2)cc1,5.0
CCC(C)(C)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,5.284330857599009
CCC(C)(C)c1ccc(OCCCN2CCN(c3cccnc3)CC2)cc1,5.437231456983481
CCC(C)(C)c1ccc(OCCCN2CCN(c3ccncc3)CC2)cc1,7.514278573518419
CCC(C)(C)c1ccc(OCCCN2CCN(c3cnccn3)CC2)cc1,5.20676855294348
CCC(C)(C)c1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1,5.26720430171067
CCC(C)C(N)C(=O)N(C)C1CCC2(C)C(=CCC3C2CCC24CN(C)C(C)C2CCC34)C1,9.233720009851417
CCC(C)CCNC(=O)OCCCc1c[nH]cn1,7.84023325016935
CCC(C)CNC(=O)OCCCc1c[nH]cn1,7.914240673214314
CCC(C)N1CCC(Oc2ccc(C#N)cc2)CC1,7.8198741248359465
CCC(C)NC(=O)OCCCc1c[nH]cn1,7.650693123868976
CCC(C)NC1CN(c2cc[nH]c(=N)n2)C1,7.899974269892137
CCC(CC)N1CCN(C(=O)CCC(=O)c2ccc(C(F)(F)F)cc2)CC1,8.853871964321762
CCC(CC)N1CCN(C(=O)CCC(=O)c2ccc(Cl)cc2)CC1,9.062741696874383
CCC(CC)N1CCN(C(=O)CCC(=O)c2ccc(F)cc2)CC1,8.823908740944319
CCC(CC)N1CCN(C(=O)CCC(=O)c2ccc(OC(F)(F)F)cc2)CC1,8.568636235841012
CCC(CC)N1CCN(C(=O)CCC(=O)c2ccc(OC)c(F)c2)CC1,9.366531544420413
CCC(CC)N1CCN(C(=O)CCC(=O)c2ccc(OC)c(OC)c2)CC1,9.42021640338319
CCC(CC)N1CCN(C(=O)CCOc2ccc(C#N)cc2)CC1,9.130768280269024
CCC(CC)N1CCN(C(=O)CCOc2ccc(Cl)cc2)CC1,8.920818753952375
CCC(CC)N1CCN(C(=O)CCc2ccc(C(F)(F)F)cc2)CC1,8.070581074285707
CCC(CC)N1CCN(C(=O)COc2ccc(OC(F)(F)F)cc2)CC1,6.958607314841775
CCC(CC)N1CCN(C(=O)Cc2ccc(-c3ccccc3)cc2)CC1,8.537602002101044
CCC(CC)N1CCN(C(=O)Cc2ccc(C(C)=O)cc2)CC1,7.619788758288394
CCC(CC)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)CC1,8.638272163982407
CCC(CC)N1CCN(C(=O)Cc2ccc(N(C)C)cc2)CC1,9.017728766960431
CCC(CC)N1CCN(C(=O)Cc2ccc(OC(F)(F)F)cc2)CC1,8.585026652029182
CCC(CC)N1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1,7.031517051446065
CCC(CC)N1CCN(c2ccc3ccccc3n2)CC1,8.537602002101044
CCC(CC)c1nc(-c2ccc(OCCCN3CCCN(C(=O)C(C)NC(=O)c4ccco4)CC3)cc2F)no1,8.053396623470075
CCC(CNC(=O)N=C(N)NCCCc1sc(=N)[nH]c1C)c1ccccc1,4.779999975777493
CCC(CNCc1ccc(Cl)cc1)C1CC1c1c[nH]cn1,7.491832436821203
CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccc(F)cc2)cc1,6.0
CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccc(OC)cc2)cc1,6.046240308266771
CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2cccc(C#N)c2)cc1,5.055517327849831
CCC(CO)(CO)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2OC)cc1,5.669586226650809
CCC(CO)NS(=O)(=O)c1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1,8.199970640755865
CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccc(F)cc2)cc1,6.261219441515631
CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccc(OC)cc2)cc1,6.108462542327436
CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2cccc(C#N)c2)cc1,5.882728704344236
CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2)cc1,6.09312646527793
CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2OC)cc1,6.201349354554731
CCC(N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,8.70330549567285
CCC(N)CCN=c1cc[nH]c(=N)[nH]1,6.770032491574238
CCC(NC(=O)N=C(N)NCCCc1sc(=N)[nH]c1C)c1ccccc1,4.659999925349902
CCC(O)(CC)c1ccc(OCCCN2CCCCC2)cc1,8.353871964321762
CCC(O)COc1ccc2c(c1)CCC1(CCN(C3CCC3)CC1)O2,7.356304729764938
CCC1CCCN1CCc1ccc2cc(-c3ccc(C#N)cc3)ccc2c1,7.766851347752168
CCC1NCCC1c1c[nH]cn1,6.823908740944319
CCC1Sc2ccccc2OC1c1ccc(OCCCN2CCCC2)cc1,8.221848749616356
CCC1c2cc(C)ccc2OCC1(C)N,5.0
CCC1c2cc(OC)ccc2CCC1(C)N,5.0
CCC1c2ccccc2N(c2ccccc2)CC1(C)N,5.40000018605658
CCC=CCCNC(=O)OCCCc1c[nH]cn1,7.0875129697428605
CCC=CCNC(=O)OCCCc1c[nH]cn1,7.568636235841012
CCCC#CC1CC1c1c[nH]cn1,8.292429823902063
CCCC#CCCc1c[nH]cn1,7.568636235841012
CCCC#Cc1ccc(OCCCc2c[nH]cn2)cc1,6.853871964321762
CCCC#Cc1cccc(Cc2c[nH]cn2)c1,8.500038134403809
CCCC(=NO)c1ccc(OCCCc2c[nH]cn2)cc1,8.323388211951272
CCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCC)CC2)cc1,8.439973751087107
CCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,8.710651749512202
CCCC(C)CNC(=O)OCCCc1c[nH]cn1,7.909579796504187
CCCC(C)NC(=O)OCCCc1c[nH]cn1,7.7353467573865595
CCCC(CCC)N1CCN(C(=O)CCC(=O)c2ccc(Cl)cc2)CC1,6.318758762624412
CCCC(N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,8.400007822415901
CCCC(O)(CCC)c1ccc(OCCCN2CCCCC2)cc1,8.866414135798493
CCCC(O)c1ccc(OCCCc2c[nH]cn2)cc1,8.292429823902063
CCCC1CCN(CCCOCCCc2ccccc2)CC1,6.603800652904264
CCCC=CCNC(=O)OCCCc1c[nH]cn1,7.119897359061326
CCCCC(=NO)c1ccc(OCCCc2c[nH]cn2)cc1,8.304896428824687
CCCCC(=O)NC(C)C(=O)N1CCCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,8.299299729609228
CCCCC(=O)NC(C)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,7.84369978036937
CCCCC(=O)OC1CC(C)N2CC3(NC)CC4(C(=O)Nc5c(C(=O)C6OC6(C)C)cccc54)C(C)(C=O)C3CC2C1,7.299988937677888
CCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,8.592503508482011
CCCCC(C)NC(=O)OCCCc1c[nH]cn1,7.7822989901680195
CCCCC(CC)CNC(=O)OCCCc1c[nH]cn1,7.431798275933005
CCCCC(c1ccc(-c2ccc(C)cc2)cc1)N1CCCCC1,4.614999997138423
CCCCC(c1ccc(-c2ccc(CN3CCCCC3)cc2)cc1)N1CCCC1C,8.443709606436084
CCCCC(c1ccc(-c2ccc(CN3CCCCC3)cc2)cc1)N1CCCCC1,8.6300316429314
CCCCC(c1ccc(-c2ccc(CN3CCCCC3)cc2)cc1)N1CCCCC1C,8.072507515901087
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,6.0
CCCCC1CCN(CCCOCCCc2ccccc2)CC1,6.562249437179612
CCCCCC#CCCc1c[nH]cn1,8.2518119729938
CCCCCC(=NO)c1ccc(OCCCc2c[nH]cn2)cc1,7.910396511922256
CCCCCC(=O)c1ccc(OCCCC2CCNCC2)cc1,4.229999967073058
CCCCCC(=O)c1ccc(OCCCN2CCCCC2)cc1,7.199970640755866
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(C)(C)O)CC2)cc1,7.2400301424456925
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(C)C)CC2)cc1,8.349984047528162
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(C)N)CC2)cc1,8.720105019988361
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(C)NC(=O)OC(C)(C)C)CC2)cc1,8.910094888560602
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(CC(C)C)NC(=O)OC(C)(C)C)CC2)cc1,7.395069647993646
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(CO)NC(=O)OC(C)(C)C)CC2)cc1,8.61996975203217
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(Cc3ccncc3)NC(=O)OC(C)(C)C)CC2)cc1,7.450034053477196
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(N)C(C)C)CC2)cc1,7.435038875771338
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(N)CC(C)C)CC2)cc1,6.9900038215323494
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(N)CO)CC2)cc1,8.15002808767115
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(N)Cc3ccncc3)CC2)cc1,8.015064763979712
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(NC(=O)OC(C)(C)C)C(C)C)CC2)cc1,7.420024183850854
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C3CC3)CC2)cc1,8.669992299127241
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C3CCC3)CC2)cc1,8.500038134403809
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)CC)CC2)cc1,8.500038134403809
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)CCC)CC2)cc1,8.18996921359416
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)CSCC)CC2)cc1,7.96018944585165
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)Cc3ccccc3)CC2)cc1,8.0
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)N3CCCC3)CC2)cc1,8.130005999878257
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)N3CCOCC3)CC2)cc1,8.230032198670557
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)NC(C)C)CC2)cc1,8.019996628416253
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)NCC)CC2)cc1,7.669992299127241
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OC(C)C)CC2)cc1,8.299988937677888
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OC)CC2)cc1,8.51999305704285
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCC(C)C)CC2)cc1,8.0
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCC)CC2)cc1,8.8145152305677
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCCCC)CC2)cc1,7.689944262249108
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3c[nH]cn3)CC2)cc1,8.349984047528162
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccc(C)s3)CC2)cc1,7.79997073344623
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccccc3)CC2)cc1,7.439973751087107
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccccn3)CC2)cc1,7.280006173632396
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3cccn3C)CC2)cc1,8.389978975335854
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3cccnc3)CC2)cc1,7.689944262249108
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccco3)CC2)cc1,7.980053318321158
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3cccs3)CC2)cc1,7.789949150124863
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccncc3)CC2)cc1,8.199970640755865
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3cnccn3)CC2)cc1,7.739928612014925
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3cnco3)CC2)cc1,7.349984047528162
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3occc3C)CC2)cc1,8.070019409484486
CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3sccc3Cl)CC2)cc1,7.5300307905000405
CCCCCC(=O)c1ccc(OCCCN2CCN(CC(C)C)CC2)cc1,8.029978734171634
CCCCCC(=O)c1ccc(OCCCN2CCN(CC3CC3)CC2)cc1,7.79997073344623
CCCCCC(=O)c1ccc(OCCCN2CCN(CCC)CC2)cc1,7.560036064079095
CCCCCC(=O)c1ccc(OCCCN2CCN(CCCC)CC2)cc1,7.869988050328096
CCCCCC(=O)c1ccc(OCCCN2CCN(Cc3nccs3)CC2)cc1,7.779891911959945
CCCCCC(=O)c1ccc(OCCCN2CCN(S(=O)(=O)C(C)C)CC2)cc1,7.899974269892137
CCCCCC(=O)c1ccc(OCCCN2CCN(S(=O)(=O)c3ccc(C#N)cc3)CC2)cc1,7.430041181903406
CCCCCC(=O)c1ccc(OCCCN2CCN(S(C)(=O)=O)CC2)cc1,7.669992299127241
CCCCCC(=O)c1ccc(OCCCN2CCNCC2)cc1,7.5699249444480605
CCCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,8.601020178131403
CCCCCC(C)NC(=O)OCCCc1c[nH]cn1,7.575749248744332
CCCCCCC(=O)N1CCC(Cc2c[nH]cn2)CC1,7.7447274948966935
CCCCCCC(=O)c1ccc(OCCCc2c[nH]cn2)cc1,8.154901959985743
CCCCCCC(C)NC(=O)OCCCc1c[nH]cn1,7.524974035087953
CCCCCCCC#CCCc1c[nH]cn1,8.55284196865778
CCCCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCC)CC2)cc1,8.430041181903405
CCCCCCCC=Cc1c[nH]cn1,6.301029995663981
CCCCCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OCC)CC2)cc1,8.100015437450608
CCCCCCCCCc1c[nH]cn1,6.3979400086720375
CCCCCCCCNC(=O)OCCCc1c[nH]cn1,8.296209380789975
CCCCCCCN1CCC(Cc2c[nH]cn2)CC1,8.698970004336019
CCCCCCCNC(=O)OCCCc1c[nH]cn1,8.393611982848082
CCCCCCCOCCCc1c[nH]cn1,7.7979253753951525
CCCCCCCc1cn(CCCc2c[nH]cn2)nn1,7.010016541698601
CCCCCCNC(=O)N=C(N)NC1CCc2[nH]c(=N)sc2C1,5.820000358220838
CCCCCCNC(=O)N=C(N)NCCCc1sc(=N)[nH]c1C,5.250000251143582
CCCCCCNC(=O)N=C(N)Nc1cccc(-c2csc(=N)[nH]2)c1,4.96000007768865
CCCCCCNC(=O)OCCCc1c[nH]cn1,8.082758493103519
CCCCCCOCCCc1c[nH]cn1,7.87692311710695
CCCCCN(CCCCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)cc1,5.102372908709558
CCCCCNC(=O)N=C(N)NCCCc1sc(=N)[nH]c1C,4.97999981255505
CCCCCNC(=O)OCCCc1c[nH]cn1,8.085298255868157
CCCCCNCc1ccc(-c2ccc(CNCCCCC)cc2)cc1,5.799999385504277
CCCCCOCCCc1c[nH]cn1,7.4907620972629605
CCCCCc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,4.554999919414994
CCCCCc1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1,5.94692155651658
CCCCCc1cn(CCCc2c[nH]cn2)nn1,6.980011840408714
CCCCCc1nn(CC2CCCN2C)c(=O)c2ccccc12,6.199998172182031
CCCCN(C)Cc1ccc(OC2CCN(C(C)C)CC2)cc1,8.830031826003108
CCCCN(CCCC)CCCOc1c(OC)cc(-c2cn3cccc(C)c3n2)cc1OC,5.481486060122112
CCCCN(CCCC)CCCOc1ccc(-c2cn3c(C)cc(C)cc3n2)cc1,5.698970004336019
CCCCN(CCCC)CCCOc1ccc(-c2cn3c(C)cccc3n2)cc1,5.537860356969059
CCCCN(CCCC)CCCOc1ccc(-c2cn3cc(Br)cc(Br)c3n2)cc1,5.318758762624412
CCCCN(CCCC)CCCOc1ccc(-c2cn3cc(Br)ccc3n2)cc1,5.537602002101044
CCCCN(CCCC)CCCOc1ccc(-c2cn3cc(C)ccc3n2)cc1,5.721246399047171
CCCCN(CCCC)CCCOc1ccc(-c2cn3ccc(C)cc3n2)cc1,5.958607314841775
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)c(C)c1,5.376750709602099
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)cc1,6.454838751061696
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)cc1C,5.096910013008056
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)cc1OC,5.769551078621726
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc(O)c3n2)cc1,5.823908740944319
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc(OCc4ccccc4)c3n2)cc1,5.619788758288394
CCCCN(CCCC)CCCOc1ccc(-c2cn3cccc([N+](=O)[O-])c3n2)cc1,4.958607314841775
CCCCN(CCCC)CCCOc1ccc(-c2cn3ccccc3n2)cc1,5.886056647693163
CCCCN(CCCC)CCCOc1ccc(-c2nc3c(C)cccn3c2C)cc1,6.060480747381382
CCCCN1CC2CCN(c3ccc(-c4ccc(C#N)cc4)cc3)C2C1,6.1299095002759465
CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,5.0
CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1,5.297741836837906
CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,5.782779344355481
CCCCN1CCCC1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,6.35999585346894
CCCCN1CCCC1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,6.199998172182031
CCCCN1CCCC1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O,6.199998172182031
CCCCN1CCCC1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,6.199998172182031
CCCCN=C(NC1CCCC1)SCCCc1c[nH]cn1,7.3300326300914955
CCCCN=C(NCc1ccc(Cl)c(Cl)c1)SCCCc1c[nH]cn1,8.330032630091496
CCCCN=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,8.309981219211306
CCCCNC(=O)OCCCc1c[nH]cn1,7.784760906033978
CCCCNC1CCC(c2ccc(OCCCN3CCCCC3)cc2)CC1,9.234772078207662
CCCCNC1CN(c2cc[nH]c(=N)n2)C1,7.79997073344623
CCCCNCCCCCc1c[nH]cn1,8.400007822415901
CCCCNCCCCc1c[nH]cn1,8.199970640755865
CCCCOCCCc1c[nH]cn1,7.251811972993799
CCCCOc1ccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)cc1,7.709965388637482
CCCCc1c[nH]cn1,7.599980364934842
CCCCc1cc(N2CCN(CCc3ccc(OCCCN4CCCCCC4)cc3)CC2)c2nc(CCC(=O)O)ccc2c1,9.100015437450608
CCCCc1ccc(OCCCc2c[nH]cn2)cc1,7.221848749616356
CCCCc1ccc(OCc2ccc(CN3CCCCC3)cc2)cc1,6.772113295386326
CCCN(C)CCc1ccc2cc(-c3ccc(C#N)cc3)ccc2c1,8.135012256811512
CCCN(CCC)C(=O)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,7.6700225618924645
CCCN(CCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)cc1,7.366531544420414
